subject,target,cache-references,cache-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,cache-misses_percent,LLC-load-misses_percent,LLC-store-misses_percent,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP,execution_time,PROCESS_CPU_USAGE,PROCESS_MEMORY,PROCESS_VIRTUAL_MEMORY,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3
mypyc,fasta,162554988,1874170,41323354,810256,17112477,428385,1.1529452421355413,1.9607701736891927,2.5033488722877464,1737.0255126953125,4295.465026855469,1215.3951416015625,0,33610452992.0,34317791232.0,3731169158.5394783,2633728.0,560.0244579315186,93.97753942400355,995328.0,8568832.0,99.22215631613777,2.9429853732520317,3.114188380946684,3.107260898293321,1599.5209003215434,1600.0,1600.0,1600.0
numba,mandelbrot,222491867,12582897,100492390,8337053,16136744,545725,5.6554413290082195,8.296203324450737,3.3818780294215487,550.8394165039354,1265.2273559570604,318.29327392581035,0,33610452992.0,34317791232.0,3788780240.378805,2633728.0,177.56640672683716,93.97660846989749,5115904.0,14585856.0,96.95273508375097,3.755704406014693,2.6297890420965304,2.9380920292156523,1599.5039458850056,1600.0,1600.0,1600.0
codon,spectralnorm,163374,49426,78088,25040,22460,2212,30.253283876259378,32.06638664071304,9.848619768477294,33.55145263671875,71.64971923828125,15.4498291015625,0,33610452992.0,34317791232.0,3748146029.714286,2633728.0,11.141524314880371,86.22954172747475,4759552.0,36376576.0,91.3165261404855,6.128268041781017,6.041230167661395,7.7334259280136655,1599.5535714285713,1600.0,1599.9642857142858,1600.0
numba,binary_trees,1152462144,561931852,923893406,492401409,118800387,63177820,48.759246013029994,53.29634412392375,53.179809927723554,366.75067138674785,731.1647949219041,177.65765380859375,0,33610452992.0,34317791232.0,4667160004.266666,2633728.0,96.1665153503418,95.60577290852865,6635520.0,15785984.0,98.95146520932515,2.6667164330681166,4.579760960489511,2.798111642152071,1599.5229166666666,1600.0,1600.0,1600.0
nuitka,spectralnorm,38134,19786,23303,16057,,,51.88545654796245,68.90529116422778,,1910.479248046904,4706.220458984404,1313.1966552734375,0,33610452992.0,34317791232.0,3752393985.7460213,2633728.0,616.1374480724335,0.0016444595884525686,2273280.0,141541376.0,99.64136236276902,3.1308901268539975,3.53018552221699,3.450675680599417,1599.5128288405326,1599.9996752192271,1600.0,1599.9996752192271
codon,n_body,114605,23731,30204,6277,24911,1501,20.706775446097463,20.78201562706926,6.025450604150777,34.771240234375,74.57257080081035,16.9464111328125,0,33610452992.0,34317791232.0,3751770323.862069,2633728.0,11.675620794296265,88.7148208618164,4820992.0,36376576.0,0.0,0.0,0.0,0.0,1599.551724137931,1600.0,1600.0,1600.0
nuitka,k_nucleotide,45859,20614,34102,15802,,,44.95082753657951,46.33745821359451,,1358.6202392578125,3232.8389892577834,873.0765380859375,0,33610452992.0,34317791232.0,4133612593.1288805,2633728.0,425.4650490283966,0.0,1011712.0,8568832.0,99.33992425339018,3.0652976442033797,2.6209295525488043,3.4015986659789244,1599.516462841016,1600.0,1600.0,1599.9995296331138
numba,fannkuch_redux,56498216,6235104,27051178,5539868,1795962,151658,11.03593076284037,20.47921166316676,8.44438802157284,322.1353759765625,747.344543456973,193.03271484375,0,33610452992.0,34317791232.0,3798234923.3230767,2633728.0,104.10840320587158,91.63055542432345,5652480.0,14737408.0,97.48349289527306,2.8351934098280394,2.9232564472235167,2.4694992079184606,1599.5288461538462,1600.0,1600.0,1600.0
cython,fasta,175968866,2260318,45033957,1010310,17505941,508542,1.2844988158302957,2.243440433182454,2.904968090547089,1697.8451538085355,4159.08575439456,1157.965087890625,0,33610452992.0,34317791232.0,3747712958.1045704,2633728.0,547.3505840301514,93.47852884254246,983040.0,8568832.0,99.79679369603912,3.5115457207018976,3.1567795427451406,3.006602102659738,1599.5177330895795,1599.999634369287,1600.0,1599.999268738574
numba,fasta,442738033,11620235,202518857,7504090,64258544,681167,2.624629946801973,3.70537840829311,1.0600411363195532,582.4496459961229,1432.599121093721,396.96630859375,0,33610452992.0,34317791232.0,3815338692.923077,2633728.0,187.35620546340942,95.31387909049661,1523712.0,7630848.0,98.92714905535054,3.2668887269802585,3.3691938550044327,3.3432845482204714,1599.5267094017095,1599.9989316239316,1600.0,1600.0
pypy,n_body,235322791,712212,132845241,370681,89913093,167325,0.3026532181491932,0.2790322010857732,0.1860963675223585,162.7943115234666,375.61566162109375,98.32592773437409,0,33610452992.0,34317791232.0,3780442758.3269963,2633728.0,52.718504190444946,95.26386059373051,4096.0,430080.0,97.6546989992091,2.659277728755211,3.423058323987083,2.824219939373292,1599.5019011406844,1599.9961977186313,1599.9961977186313,1599.9961977186313
nuitka,mandelbrot,49705,15279,18741,12370,,,30.739362237199476,66.00501574088896,,4094.148193359317,9690.846252441406,2484.2156982421857,0,33610452992.0,34317791232.0,3757971509.7231236,2633728.0,1319.494080543518,0.0,3473408.0,141672448.0,99.90780353097865,3.284260009996271,3.2714739801307084,3.7345635097979413,1599.5112964366945,1600.0,1600.0,1599.9995451099317
pypy,mandelbrot,507574972,39834765,383133627,24686970,42989943,8636283,7.848055400178399,6.443435986891331,20.08907757798144,893.8131103515625,2100.5894775390334,538.14453125,0,33610452992.0,34317791232.0,3780823133.812544,2633728.0,283.86192202568054,96.30581542855842,978944.0,8568832.0,99.5700551490703,3.104248675853119,3.7815751133039015,3.5160233732509814,1599.521494009866,1600.0,1599.997885835095,1599.999295278365
nuitka,fasta,38173,13336,18476,9913,,,34.93568752783381,53.65338817925958,,1370.9819946289354,3370.503173828096,986.2442016601562,0,33610452992.0,34317791232.0,3753723205.248754,2633728.0,441.59306812286377,0.0,2154496.0,141541376.0,99.81791941785791,4.2220089247608055,3.2826330380899957,3.6309489612402177,1599.5120072496602,1600.0,1600.0,1600.0
numba,binary_trees,1138670383,521653065,908063010,456448325,122544694,61828497,45.812473283587636,50.26615113415973,50.45383441897533,362.5834960937209,726.0678100585938,178.72888183593568,0,33610452992.0,34317791232.0,4654555711.329141,2633728.0,95.47094178199768,95.13899591134029,5545984.0,14585856.0,97.27463312368972,2.8868978278441997,3.9208772942205146,4.619609713804297,1599.5199161425576,1600.0,1600.0,1600.0
pypy,fasta,1999398325,125225276,1580314108,83044587,254447105,32104663,6.263147989783377,5.254941823249229,12.617421212161167,313.7947998046875,681.2022705078707,183.8544921875,0,33610452992.0,34317791232.0,3772306493.5768375,2633728.0,89.84481263160706,95.97331416208654,860160.0,71065600.0,96.19708795696165,3.2471442073915475,3.6284374707525715,2.9183091729680255,1599.5233853006682,1599.9955456570156,1599.9977728285078,1600.0
codon,fannkuch_redux,1137614,209058,370123,101622,244892,13119,18.37688354749502,27.45627804810833,5.357055355013639,323.95013427731465,729.6544799804688,179.9781494140625,0,33610452992.0,34317791232.0,3764360590.6564884,2633728.0,104.78046417236328,93.77457854583973,4800512.0,36372480.0,99.03348928553457,2.370622260424927,3.1417466119955515,2.7940362555380087,1599.5171755725191,1600.0,1600.0,1600.0
codon,n_body,131591,24841,32369,7019,25429,1468,18.877430827336216,21.684327597392567,5.772936411184081,34.76910400381894,74.98651123043965,17.06317138671875,0,33610452992.0,34317791232.0,3757878731.034483,2633728.0,11.711656093597412,89.8508186340332,1073152.0,8568832.0,91.23099741442451,3.267172961399473,3.5354910225703797,2.836832778207187,1599.551724137931,1600.0,1600.0,1600.0
pypy,k_nucleotide,1971260554,648916460,1932987317,642814233,11949815,5033853,32.91885786905468,33.25496382447294,42.12494503052976,680.4024047851562,1461.7557373046293,354.03094482421693,0,33610452992.0,34317791232.0,4196802008.207254,2633728.0,193.04306960105896,94.31097629527353,16248832.0,71065600.0,98.97918387299374,3.5954836646509913,3.717562810991712,3.7842103303405286,1599.5150259067357,1600.0,1599.99896373057,1600.0
nuitka,spectralnorm,44948,19764,22867,15839,,,43.970810714603545,69.2657541435256,,1920.6986083984666,4711.350830078154,1313.1324462890625,0,33610452992.0,34317791232.0,3764493212.7751937,2633728.0,619.4533348083496,0.0,389120.0,3014656.0,99.80412725453537,3.529263362981552,3.096065853147236,3.8910592309649292,1599.517118863049,1600.0,1600.0,1599.999677002584
codon,mandelbrot,24662466,3406227,6503108,1135270,7040153,2101351,13.811380419135702,17.45734501103165,29.848087108334155,445.22821044921875,1003.2228393554979,246.8538208007849,0,33610452992.0,34317791232.0,3747537945.671309,2633728.0,143.78762674331665,93.65987905951263,2220032.0,10342400.0,99.41194677751376,3.463228574536305,3.2304803750641167,3.116850402029776,1599.5278551532033,1600.0,1600.0,1600.0
cython,spectralnorm,173541365,1364220,99941939,682132,2563018,75271,0.7861065285501241,0.6825282827462453,2.936811212406624,1952.3870849609375,4806.213249414053,1307.1340942382776,0,33610452992.0,34317791232.0,3757232277.6790595,2633728.0,629.5979106426239,93.61160463297371,1904640.0,13373440.0,99.8379758162691,3.031611510674689,2.9270959440624673,2.723102322827834,1599.5135049253256,1599.999682237051,1599.999682237051,1599.999682237051
cython,k_nucleotide,1306600752,393586699,1266407594,391440435,4646943,1345098,30.122950595087367,30.90951419231619,28.94586828372975,1431.3375244140334,3404.2353515625073,928.732177734375,0,33610452992.0,34317791232.0,4130804489.396598,2633728.0,447.356249332428,94.47410169582658,7057408.0,15925248.0,99.54762531372727,3.665310369449315,3.315036341187777,3.338995843191924,1599.5120859444942,1599.9995523724263,1599.9991047448523,1600.0
nuitka,n_body,56670,29282,40257,25423,,,51.67107817187224,63.15175000621011,,5042.885498046875,12407.921936035156,3500.4269409179688,0,33610452992.0,34317791232.0,3774192773.082121,2633728.0,1622.6530323028564,0.0,2293760.0,141541376.0,99.9376223995712,3.6565165371694928,3.768263715953921,3.58323205684469,1599.512823674476,1600.0,1599.9998766954377,1599.9998766954377
pypy,fannkuch_redux,187785693,4252497,131510549,3011416,9576750,165130,2.2645479173964547,2.2898664958048345,1.724280157673532,631.7654418945604,1530.7870483398438,417.21197509765625,0,33610452992.0,34317791232.0,3765795445.9980216,2633728.0,202.32016611099243,93.4508565266927,868352.0,71065600.0,99.66780508401722,3.67546693932055,3.6688661516361254,3.7012446900621483,1599.5272007912959,1599.9990108803165,1599.9990108803165,1599.998021760633
pypy,mandelbrot,511761269,37476529,395810875,24965300,37128500,7553451,7.323049099286175,6.307381018775697,20.34407799938053,900.6105346679979,2140.044555664055,553.3069458007812,0,33610452992.0,34317791232.0,3785682448.46993,2633728.0,286.1875784397125,95.65912385153604,974848.0,8568832.0,99.01160879601966,3.8230195304730556,3.899365528396793,3.6480921265128607,1599.5188811188812,1600.0,1600.0,1600.0
mypyc,binary_trees,11491967864,7619170590,11361543380,7594533172,36288525,20559115,66.29996428956252,66.8442034501126,56.65458984623927,2795.4074096679396,4839.328186035156,1107.4788818359375,0,33610452992.0,34317791232.0,4041017152.714058,2633728.0,627.8140377998352,91.02812413223846,3887104.0,14585856.0,99.83718435027852,3.488752803910413,3.768515460043528,3.322386695048898,1599.520561045585,1600.0,1600.0,1600.0
numba,fannkuch_redux,61711195,7107655,28662544,5786195,2066308,196941,11.517610378473469,20.18730437884369,9.531057325432608,323.3264160156541,753.6332397460938,196.64599609375,0,33610452992.0,34317791232.0,3809172796.43762,2633728.0,104.74360346794128,94.11922446779921,7229440.0,15921152.0,99.13796007152712,3.952703583034581,3.347637360933417,4.05972728939752,1599.5163147792707,1600.0,1599.9980806142034,1600.0
numba,k_nucleotide,552130860,46886630,215477496,28471460,19490905,3199895,8.49194156617147,13.213194198247042,16.41737518088565,179.2780761719041,428.58856201171875,122.06695556640625,0,33610452992.0,34317791232.0,4601940772.571428,2857486.6285714284,56.63286590576172,93.20372682298932,966656.0,8568832.0,94.26332197529929,4.667110518898283,3.719468973364149,4.302163737160819,1599.5035714285714,1600.0,1600.0,1600.0
codon,mandelbrot,25655190,4011511,7404319,1496587,7177583,2529828,15.636255276222863,20.212351736871412,35.24623818352223,447.93353271484375,1016.8067016601562,252.93426513671875,0,33610452992.0,34317791232.0,3750198063.223301,2895872.0,144.26940274238586,94.10385473095263,978944.0,8568832.0,97.71778160656044,3.6220376911507235,3.281455939090533,3.462424695905138,1599.507628294036,1600.0,1600.0,1599.997226074896
nuitka,fasta,32791,15916,19382,12258,,,48.537708517581045,63.244247239706944,,1350.3285522460646,3342.2149047851562,980.5831909179615,0,33610452992.0,34317791232.0,3758163419.226519,2895872.0,434.53376054763794,0.0,2146304.0,141541376.0,99.3994887898201,3.4942161346996685,3.582818725271559,3.395991847220925,1599.5262430939226,1599.9995395948436,1599.9990791896869,1599.9990791896869
cython,fasta,172322838,2594471,44868976,1121556,18429430,574053,1.505587436994277,2.4996246849939254,3.1148711598785206,1542.010742187471,3829.2796020507812,1108.1881713867188,0,33610452992.0,34317791232.0,3732384682.873285,2895872.0,495.879935503006,91.9506546263737,4993024.0,14585856.0,99.55609362389023,3.210691204515554,3.530097495412711,4.040859851700534,1599.5225988700565,1599.999596448749,1599.999596448749,1599.998789346247
codon,k_nucleotide,873416419,56712755,863024160,54297233,4699433,2545312,6.493209168764206,6.291507876210558,54.16210849266284,305.9607543945458,686.34423828125,172.63531494137715,0,33610452992.0,34317791232.0,4345598640.33195,3158016.0,96.57721090316772,94.49144447295004,4096.0,167936.0,97.46072273729253,3.7246823696674647,3.898247511060406,3.280653511834837,1599.51244813278,1600.0,1600.0,1600.0
numba,mandelbrot,233461120,15038892,105505989,10189845,16902377,731053,6.441711579212847,9.658072585813114,4.32514906039547,554.7056274414053,1281.39306640625,330.1483764648365,0,33610452992.0,34317791232.0,3815437356.9223847,2895872.0,178.0158417224884,92.01893765478488,6672384.0,15921152.0,99.29084522088547,4.064087158381201,4.659168285781809,4.6367877320846365,1599.5275590551182,1600.0,1599.9977502812148,1600.0
numba,spectralnorm,109778698,10651523,44744902,7620580,3616982,427074,9.70272301826717,17.031169271529524,11.807468215213678,838.5756225585938,1849.4759521484375,429.5,0,33610452992.0,34317791232.0,3804993657.543027,2895872.0,269.8595929145813,91.12130417526653,6828032.0,15921152.0,99.54827257150713,3.538052324459885,3.90602338959626,4.1684220646361565,1599.5163204747776,1600.0,1600.0,1600.0
cython,spectralnorm,157567593,1318555,87654111,734752,2334223,85546,0.8368186470932509,0.8382402052996692,3.664859784176576,1865.5906982421875,4660.289550781235,1292.586669921875,0,33610452992.0,34317791232.0,3754507466.616922,2895872.0,600.8735337257385,92.17860877807739,5701632.0,14585856.0,99.6321567609102,3.4875302600669986,3.433788703331385,3.5541970606727014,1599.5086608927381,1600.0,1600.0,1599.9996668887409
cython,mandelbrot,123447084,5182670,52653210,2806739,6836271,420121,4.198292768098111,5.330613271251648,6.145470242475759,4565.747985839842,11000.069702148438,2864.6414184570312,0,33610452992.0,34317791232.0,3748149220.693333,2895872.0,1470.8065588474274,92.73942653578155,1495040.0,7630848.0,99.89005703257865,3.1185753573527952,3.329078103279581,3.4513785536435186,1599.5193197278911,1600.0,1599.9998639455782,1599.9998639455782
nuitka,fannkuch_redux,150224,24744,28180,20781,,,16.47140270529343,73.74378992193044,,9704.308349609373,23932.660034179673,6519.0606689453125,0,33610452992.0,34317791232.0,3759738319.762417,2895872.0,3126.14453625679,0.00016101659168296146,2154496.0,141541376.0,99.93599590373783,3.2440712109810868,3.2137682962832668,3.3264245246382047,1599.5090885816692,1599.9998719918074,1599.9998719918074,1599.9998079877112
pypy,fannkuch_redux,184410151,5925056,132287673,4561988,9569899,298458,3.212977142456762,3.448535979614669,3.118716299931692,635.4696655273474,1536.18408203125,419.16802978515625,0,33610452992.0,34317791232.0,3758990239.778437,2895872.0,202.24329161643982,95.72375143034168,1015808.0,8568832.0,99.00347514015749,3.5235434876705134,4.661653974879272,3.404699158126122,1599.5014836795253,1600.0,1599.9990108803165,1600.0
numba,binary_trees,1111815210,525551182,887220857,459032944,107121170,56835220,47.26965212141683,51.73829496661618,53.05694476637998,361.57354736328125,728.8863525390625,180.32800292968022,0,33610452992.0,34317791232.0,4671690338.957983,2895872.0,95.21504211425781,92.72973280193425,6791168.0,15921152.0,98.09952883359765,4.086157708107924,3.856839456978966,4.553989264394055,1599.5063025210084,1600.0,1600.0,1600.0
numba,fannkuch_redux,56862902,5800802,26567591,5486707,1843671,142589,10.201382265013487,20.651879954038737,7.733972059006189,322.00372314453125,751.49267578125,196.6612548828125,0,33610452992.0,34317791232.0,3802131083.098266,2895872.0,103.77908515930176,93.49269922069043,7020544.0,15921152.0,98.63821403782721,5.24009532827403,3.4599939688092713,3.6734539982441072,1599.5163776493257,1600.0,1600.0,1600.0
pypy,fannkuch_redux,186545079,4047170,130715707,2874795,9639784,213044,2.1695399426751965,2.1992728081254995,2.210049519781771,630.5554809570312,1529.9232177734375,419.06268310546875,0,33610452992.0,34317791232.0,3770785958.6031747,2895872.0,201.62832474708557,95.86143612104749,10260480.0,71065600.0,99.49341438687037,3.794326358607837,4.103461761559759,3.8760740574863224,1599.514880952381,1600.0,1600.0,1600.0
pypy,k_nucleotide,1978086452,665112407,1940233557,660020583,12358751,5397217,33.6240312615012,34.01758415211247,43.67121726135594,699.48291015625,1504.40380859375,366.6141357421875,0,33610452992.0,34317791232.0,4179720881.569262,2895872.0,197.8222463130951,93.96861460717551,12722176.0,71065600.0,98.99523327926775,3.7879735544790996,4.772316545519236,3.336115060609561,1599.51567239636,1599.9989888776543,1599.9989888776543,1599.9979777553083
mypyc,fannkuch_redux,51820726,9675076,19401160,6378953,10005891,607526,18.67028262012385,32.879235056048195,6.071683171443702,12780.809631347656,31391.245056152373,8629.6767578125,0,33610452992.0,34317791232.0,3773822306.752822,2895872.0,4112.306903123856,92.8649170924922,6651904.0,15790080.0,99.95590279713917,3.578598929042016,3.7561162314488294,3.772847326581884,1599.5126994939665,1599.999951342935,1599.99990268587,1599.99990268587
pypy,fannkuch_redux,180474801,4560152,131910377,3472042,9116620,197045,2.526752751482463,2.6321219595938232,2.161382178921574,632.9849243164062,1529.9952392578125,415.2978515625,0,33610452992.0,34317791232.0,3777215200.632411,2895872.0,202.4320034980774,94.00189980782068,1019904.0,8568832.0,99.39312322714584,3.6883284848904894,3.43166085582948,4.073347408545347,1599.5187747035573,1599.9990118577075,1599.9990118577075,1599.9990118577075
cython,fasta,167665550,2002117,41789402,847247,16428414,443680,1.1941135194439167,2.0274207321751097,2.7006867491895443,1619.431640625,3984.2611083984375,1126.4501953125,0,33610452992.0,34317791232.0,3754489558.2662063,2895872.0,521.6332244873047,93.42657614540771,6180864.0,14741504.0,99.664028710591,3.3305459473843677,3.0452506602107676,2.979465801047328,1599.5197545070962,1600.0,1600.0,1600.0
nuitka,fannkuch_redux,86805,21023,24505,17311,,,24.218650999366396,70.64272597429097,,9739.829772949219,23967.437561035127,6505.609924316406,0,33610452992.0,34317791232.0,3770075293.5384617,2895872.0,3139.696115732193,0.0,995328.0,8568832.0,99.9797005597769,3.1408680051548075,3.440643454576555,3.091178694864462,1599.5116946020012,1599.999936269199,1599.9996813459945,1599.9998725383978
numba,mandelbrot,242780987,12988845,106647670,8405464,17194043,561583,5.350025617945115,7.881526150547874,3.266148630662375,553.7847290039062,1271.222595214902,319.43011474609375,0,33610452992.0,34317791232.0,3812696973.2017937,2895872.0,178.4256727695465,92.67416437003645,5713920.0,14737408.0,98.64993798465473,2.1250062800041762,2.6437603765806275,3.667048031840089,1599.5011210762332,1600.0,1600.0,1600.0
cython,mandelbrot,136337289,6024462,54923129,3284091,7312097,499759,4.41879257258812,5.979431725384765,6.834687778348673,4562.979187011719,11001.15203857416,2876.16015625,0,33610452992.0,34317791232.0,3753155993.767366,2895872.0,1469.1217997074127,92.28718351402064,7180288.0,15925248.0,99.88214410081997,3.241953321826195,3.4122855703728754,3.2876630486178158,1599.5204304004358,1599.9998637973304,1599.9994551893217,1599.999727594661
numba,k_nucleotide,569128253,44855946,219647829,25865762,19081007,2941212,7.881518052135782,11.776015323147128,15.414343697898126,177.1082763671875,424.6964111328416,121.0513916015625,0,33610452992.0,34317791232.0,4591069516.7075815,2895872.0,55.803017139434814,91.93444862778867,1503232.0,7630848.0,94.19960553551408,4.070442247907177,4.024664687766065,3.8308349602489264,1599.5018050541516,1599.9927797833934,1599.985559566787,1599.9927797833934
cython,fannkuch_redux,38882008,6629838,13186461,3998841,6943201,337802,17.051171842771083,30.325354164396344,4.865219946822799,9615.039428710938,23780.06694814455,6552.9820556640625,0,33610452992.0,34317791232.0,3776152758.2002845,2895872.0,3096.836480140686,93.34966835862892,1900544.0,13373440.0,99.81129570909366,3.4477628949523695,3.304279042593437,3.24989178656207,1599.5127277426025,1599.9987078433905,1599.999870784339,1599.999870784339
mypyc,k_nucleotide,1257203455,414566199,1210469792,412256793,4610801,1099631,32.9752672370758,34.05758621360127,23.849023195752757,1706.9902954101562,4096.032470703125,1114.0661621093604,0,33610452992.0,34317791232.0,3895610755.728155,2895872.0,535.7789182662964,94.55156095531825,6586368.0,15925248.0,99.73683274762679,3.1784191170764378,3.1912834552618174,3.102669534485584,1599.5220313666916,1600.0,1600.0,1600.0
numba,k_nucleotide,539909626,43445679,205579884,25950901,18559155,3005193,8.046842824765639,12.623268626807866,16.19250984217762,178.27227783203125,427.52838134765807,120.49298095703125,0,33610452992.0,34317791232.0,4623143306.971429,2895872.0,56.293320178985596,94.53272238118308,962560.0,8568832.0,97.10501420157296,3.2283238640853336,3.14631478701319,2.7986966950552805,1599.525,1600.0,1600.0,1600.0
codon,spectralnorm,302824,57669,101628,30046,24306,3403,19.043734974770825,29.564686897311766,14.00065827367728,33.63055419921875,72.07214355468568,15.81317138671875,0,33610452992.0,34317791232.0,3778612150.857143,2895872.0,11.171183824539185,88.70834834235055,4771840.0,36376576.0,64.24482004983085,2.6272239642483846,1.9302213447434562,1.016950249671936,1599.5357142857142,1600.0,1600.0,1600.0
nuitka,mandelbrot,34366,14222,18945,10472,,,41.38392597334575,55.275798363684345,,4072.3551635742188,9621.696044921875,2458.384521484375,0,33610452992.0,34317791232.0,3756910504.585366,2895872.0,1312.4935150146484,0.0,2199552.0,141537280.0,99.64908604272982,3.2758806536292155,3.0086159116792968,3.150788316966557,1599.5092987804878,1600.0,1600.0,1600.0
nuitka,binary_trees,58214,23210,38320,17425,,,39.870134331947646,45.4723382045929,,7238.264465332031,12527.947509765625,2783.302001953125,0,33610452992.0,34317791232.0,4480401414.523092,2895872.0,1633.2856390476227,0.0006049579226414275,2224128.0,141541376.0,99.94814557467228,3.1500031607533354,3.082753079524304,3.2234244192988646,1599.5151292417004,1599.9998774960186,1600.0,1600.0
nuitka,n_body,84932,19517,25414,16074,,,22.97956011868318,63.2486031321319,,5007.495971679673,12421.23388671875,3489.7083129882812,0,33610452992.0,34317791232.0,3759992077.75456,2895872.0,1612.5153813362122,0.0,2195456.0,141541376.0,99.91287658214273,3.8543108461482722,3.38063659370944,3.5467778945593404,1599.5106092567316,1599.9997518302519,1599.999875915126,1599.999875915126
codon,binary_trees,526947418,231149365,501851770,219854560,16097644,8567452,43.86573633424654,43.808664857354195,53.22177580768962,145.287109375,277.868408203125,71.83416748046875,0,33610452992.0,34317791232.0,4179307280.0914288,2895872.0,35.12684082984924,93.85956904820033,835584.0,8945664.0,94.82741537911551,4.464394931793213,5.778736305236817,1.8740911824362618,1599.5714285714287,1600.0,1600.0,1600.0
numba,k_nucleotide,564796827,49585448,225100012,30746604,19055916,3021775,8.779342522758188,13.659085900004305,15.857411420159492,180.9202880859375,433.39288330078125,123.2960815429542,0,33610452992.0,34317791232.0,4603462181.992933,2895872.0,56.763973236083984,94.48819723230369,6668288.0,15921152.0,97.72039199128167,7.423083930891731,3.246935352419796,3.9837653072478494,1599.512367491166,1599.9964664310953,1599.9893992932862,1599.9893992932862
codon,binary_trees,532758253,233805657,506561409,223195394,15761361,7998654,43.88588176408785,44.06087594406545,50.74849817855197,145.73175048828125,277.5147705078125,71.3693847656541,0,33610452992.0,34317791232.0,4171778094.5454545,2895872.0,35.19434332847595,92.02274883877148,1011712.0,8568832.0,93.75,3.5299567492170767,3.8526081280274824,3.2217457443475723,1599.5454545454545,1599.9943181818182,1599.9943181818182,1599.9943181818182
numba,mandelbrot,242996354,13152323,106324529,8167351,17207651,551483,5.412559811494126,7.6815303832665,3.204870903065154,553.0280761718604,1275.5702514648438,323.9146728515625,0,33610452992.0,34317791232.0,3814352870.659168,2895872.0,177.9641077518463,93.38164878991108,1077248.0,8568832.0,98.91246548492809,3.954613326907292,3.2191732817479273,3.262075691443058,1599.5039370078741,1599.9988751406074,1599.9988751406074,1600.0
codon,spectralnorm,355010,52068,90025,18828,30527,4411,14.666629109039182,20.914190502638156,14.449503718020113,33.59954833984375,72.052978515625,15.734130859389552,0,33610452992.0,34317791232.0,3758292626.285714,2895872.0,11.229860782623291,89.05363159520286,4841472.0,36376576.0,87.39339011056083,2.0587500631809235,2.687985183937209,3.0005150650228773,1599.517857142857,1599.982142857143,1600.0,1600.0
cython,fannkuch_redux,60468199,7695348,17890552,4606845,7879613,419961,12.72627286286466,25.750155724652878,5.329716066004765,9595.339782714844,23728.316833496094,6566.36791992189,0,33610452992.0,34317791232.0,3764842355.0971756,2895872.0,3088.539516687393,91.255100394568,1499136.0,7630848.0,99.97115295283626,3.4970562515882175,3.3990700116704926,3.6016062466660816,1599.5149650168437,1599.9998704327545,1599.9999352163773,1600.0
numba,k_nucleotide,525949321,43474114,199688380,25696794,18328886,2909170,8.265837080527385,12.868447327781416,15.872050270812968,174.729248046875,420.69512939453125,119.8306884765625,0,33610452992.0,34317791232.0,4620103709.89781,2895872.0,54.961181640625,95.21228169002673,5656576.0,14585856.0,97.30839416058394,4.995282350665462,3.2242438140576772,3.592539936086557,1599.5474452554745,1600.0,1600.0,1600.0
numba,fannkuch_redux,54056150,5932133,24882991,5280841,1519696,160888,10.974020532353858,21.222693847375503,10.586854212947852,322.67486572265625,753.6410522460938,196.8471069336083,0,33610452992.0,34317791232.0,3807295755.8153844,2895872.0,104.05867075920105,94.47544973079975,6094848.0,14737408.0,98.25916815537673,3.2207027948819675,3.341736672933285,2.7990413496127498,1599.501923076923,1600.0,1600.0,1600.0
pypy,n_body,238230118,3471092,138476746,2036066,85144019,934781,1.4570332370821393,1.470330621431558,1.0978821659804432,164.14874267575215,381.09649658203125,101.3933715820458,0,33610452992.0,34317791232.0,3778064119.239544,2895872.0,52.57199788093567,92.32931047156737,966656.0,8568832.0,98.74232233431856,4.009002530076205,3.0499117891144842,3.7454290553190863,1599.490494296578,1600.0,1600.0,1600.0
codon,fannkuch_redux,1713784,212451,487631,119847,268520,14595,12.396603072499218,24.577395612666134,5.435349322210636,323.9150390625,734.836669921875,183.29052734376455,0,33610452992.0,34317791232.0,3763895129.5755258,2895872.0,104.61903548240662,94.26457280000355,933888.0,10047488.0,98.83585170942784,3.9186485848508874,2.778658397339042,2.4855563016056332,1599.5181644359466,1600.0,1600.0,1600.0
codon,mandelbrot,28646491,4143350,7406860,1374976,7688148,2566629,14.463726115704711,18.56354784618583,33.384229856137004,446.720703125,1014.0792846679688,251.9605712890334,0,33610452992.0,34317791232.0,3740263032.3449235,2895872.0,143.88162469863892,94.12966462667197,5877760.0,36372480.0,97.77067508617927,3.3141639390144295,3.7737401556404975,3.449818336250719,1599.5173852573018,1600.0,1600.0,1600.0
