subject,target,cache-references,cache-misses,LLC-loads,LLC-load-misses,LLC-stores,LLC-store-misses,cache-misses_percent,LLC-load-misses_percent,LLC-store-misses_percent,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP,execution_time,PROCESS_CPU_USAGE,PROCESS_MEMORY,PROCESS_VIRTUAL_MEMORY,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,CPU_USAGE_10,CPU_USAGE_11,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_FREQUENCY_10,CPU_FREQUENCY_11
pypy,fannkuch_redux,4650692827.0,14052138.0,22433478.0,198279.0,694886704.0,3480.0,0.3021514970504845,0.8838531412739479,0.00050080106296,0,819.693115234375,390.9948730468459,0.00567626953125,33210380288.0,8589930496.0,1262147760.3655536,0.0,113.71275496482848,92.99568968707524,3538944.0,66387968.0,98.64861686451783,0.3972141049763021,0.6215765075021553,0.619771967872794,0.8456986169928197,0.544178613198034,0.4998734607009351,0.7034838298083609,0.626305406772399,0.3438950902234062,0.3712247578142397,0.1852489508203965,2095.268892794376,1858.268892794376,1837.3954305799648,1783.6977152899824,1346.2214411247803,1354.4376098418277,1337.1669595782073,1351.4499121265378,1082.3813708260109,1208.683655536028,1294.2847100175748,1291.8857644991213
cython,binary_trees,87353572125.0,70920312910.0,17438049940.0,15488709406.0,625358538.0,145774179.0,81.18765058458678,88.82133873508107,23.310496322031508,0,6971.948486328125,2528.7166137695604,0.05157470703125,33210380288.0,8589930496.0,1976344948.0490072,0.0,947.3618230819702,94.26300322319516,4718592.0,11878400.0,99.89294081455452,0.7740470591694885,1.0395377806258392,1.0635779721730865,0.5525035689564057,0.5610121397539992,0.6077237326130869,0.5290893404341268,0.4073913080824746,0.4972863571712826,0.4746064768406123,0.4301412697137031,2098.9123362906635,1804.7313054499368,1785.1189269117026,1783.1787072243346,1348.8113645965357,1348.032319391635,1333.309885931559,1356.545416138572,1137.9759188846642,1242.1476552598226,1261.6911702577102,1261.6356147021547
numba,mandelbrot,110612859.0,21169117.0,13069204.0,2303088.0,6310915.0,259118.0,19.13802535381533,17.622251515853605,4.105870543336426,0,556.8907470703416,251.33587646484372,0.0042724609375,33210380288.0,8589930496.0,1316889840.9411764,0.0,81.49956393241882,90.99453138837627,0.0,139264.0,98.1035691616582,0.8824897258012903,1.009834791369298,0.3480256185958199,0.7084814651924021,0.2550854355681176,0.4494851176791331,0.1828806292192608,0.4132233131311688,0.7678196138757116,0.8554963161255799,0.6945275238477716,2075.7867647058824,1779.095588235294,1784.7475490196075,1794.1225490196075,1292.1519607843138,1322.0269607843138,1306.1495098039215,1336.1960784313726,1042.5735294117646,1226.7867647058824,1278.438725490196,1304.8529411764705
cython,binary_trees,87090382753.0,70759859475.0,17441313761.0,15495316270.0,567009644.0,126040495.0,81.24876391424807,88.84259799653746,22.228986108744213,0,6926.115722656279,2503.941833496123,0.048828125,33210380288.0,8589930496.0,1989940217.039932,0.0,942.150936603546,94.06160667130982,0.0,4096.0,99.93483046221348,0.6015131839866747,0.6265695381438013,0.6075379988566332,0.4400771067951732,0.5639610346897285,0.5693506067943147,0.6088962837952421,0.3480647333985481,0.4402699269158109,0.4499340975623872,0.4665856307772832,2098.7958793542907,1798.9456244689889,1793.732582837723,1783.912276975361,1340.2090059473237,1344.515293118097,1339.8627867459645,1359.0562871707732,1115.4536958368733,1243.517629566695,1258.1410365335598,1265.3793542905692
mypyc,fannkuch_redux,68708952.0,583449.0,32272559.0,36953.0,21447908.0,0.0,0.8491600919775345,0.1145028505486658,,0,16707.825805664033,8000.4164354492095,0.125,33210380288.0,8589930496.0,1248919012.6061442,0.0,2319.4600241184235,94.5624368687848,4849664.0,11878400.0,99.9609791258923,0.6359187088132645,0.5620320989606625,0.5876175529424141,0.6204080417428216,0.5540153124068455,0.5046278264374827,0.5622075459295237,0.3421067112081414,0.4097474998889975,0.4705420379360709,0.3897442797421998,2099.6001035554023,1778.8902312737314,1756.9735933724542,1755.8344839489127,1272.9969796341045,1303.3401794960305,1296.3482913358646,1314.7323955816362,1052.8040214014495,1219.3685709354504,1264.0616154642737,1277.9390749050742
mypyc,n_body,28716306.0,305339.0,13753478.0,21260.0,7006838.0,0.0,1.0632948402207445,0.1545790817420873,,0,5867.736999511748,2805.278137207029,0.0440673828125,33210380288.0,8589930496.0,1240195944.19407,0.0,816.6552174091339,94.24478599961498,1966080.0,5816320.0,99.78491579975108,0.6250112244119483,0.5355991863994088,0.5501503180461431,0.5801286804591345,0.5400862723800722,0.5186623517671247,0.572225909472914,0.3546733815671182,0.4154943185339252,0.4331053700393918,0.4673870600188546,2099.1967654986524,1793.1362411173732,1769.0877235971575,1766.177897574124,1296.9906885567264,1323.7275177652537,1299.2207792207791,1327.8149963244302,1041.2416074491546,1212.9282038716,1276.7868169566282,1285.998284734134
codon,spectralnorm,168216.0,34739.0,68459.0,3888.0,32311.0,1204.0,20.651424359157275,5.679311704816022,3.726285166042524,0,22.7716064453125,9.26910400390625,0.0,33210380288.0,8589930496.0,1248573440.0,0.0,3.841979742050171,80.4333921432495,3670016.0,10051584.0,77.10447788238525,1.3709834516048431,0.5366026878356933,0.5411255359649658,0.9239516735076904,0.5991026878356933,0.5029048562049866,0.7911255359649658,0.5366026878356933,0.6036255359649658,0.2985074520111084,0.3610074520111084,1972.1,1713.5,1719.75,1804.0,1366.5,1359.6,1343.9,1358.95,1052.5,1304.75,1230.35,1277.3
cython,n_body,31034185.0,321053.0,15507052.0,18332.0,8152944.0,108.0,1.0345140366985632,0.1182171827372475,0.0013246748659134,0,6644.366455078125,3159.5390625,0.0472412109375,33210380288.0,8589930496.0,1234641846.5261798,0.0,928.9895074367524,94.49919324125663,4718592.0,11878400.0,99.7838877435646,0.5448271652293909,0.5546999984942385,0.5150213227128705,0.4651339124487639,0.6253312323800296,0.4930852781567844,0.4818527918197399,0.341892453102787,0.3625085087486239,0.4315755348142892,0.3735048166253242,2099.50463262228,1789.4865330747684,1772.3602671837966,1760.2322775263951,1281.3380736910149,1309.990519284637,1285.560870502047,1316.248437836673,1046.799181210946,1209.8237448825685,1271.3156647274295,1274.9855634561518
codon,n_body,,,,,,,,,,0,26.9229736328125,11.30743408203125,0.0,33210380288.0,8589930496.0,1249108858.4347825,0.0,4.439579725265503,78.16971853505011,4456448.0,10838016.0,82.6086956521739,0.0,0.0,0.2070393354996391,0.0,0.0,0.4140786709992782,0.2070393354996391,0.0,0.2070393354996391,0.0,0.0,1988.8695652173917,1630.1739130434785,1761.608695652174,1690.4347826086955,1361.5652173913045,1270.7391304347825,1296.5652173913045,1376.0,1079.6521739130435,1202.9130434782608,1139.9565217391305,1258.5652173913045
numba,mandelbrot,119578777.0,20549161.0,13168858.0,2328151.0,9899547.0,241687.0,17.184622150801893,17.679217134849505,2.441394540578473,0,556.3585815429688,251.7088623046875,0.00445556640625,33210380288.0,8589930496.0,1318629145.0980392,0.0,81.71200203895569,92.1821453150581,4849664.0,11878400.0,94.4904458102058,0.4754243713675761,0.7270190667580155,0.4391160297627542,0.6140790738019288,0.7806768488942408,0.3967785629279473,0.5765740736296364,0.5398523445953342,0.9527620475958376,0.3089191041448537,0.5511810066653233,2057.073529411765,1775.5833333333333,1744.3088235294117,1776.2401960784314,1301.7549019607843,1296.3308823529412,1285.6274509803925,1318.4117647058824,1014.0147058823528,1182.5367647058824,1263.8480392156862,1272.9656862745098
cython,fannkuch_redux,53069936.0,429973.0,24508881.0,33251.0,16061404.0,0.0,0.8102007132625899,0.1356691886504324,,0,12452.36096191406,5983.163940429688,0.0941162109375,33210380288.0,8589930496.0,1246538735.9647372,0.0,1725.3332052230835,94.51851794896967,0.0,4096.0,99.91825577311444,0.6161035415731053,0.5174998315888427,0.5515856757862028,0.4839417211812522,0.5333438597316187,0.546789574544981,0.472298495264925,0.3515564288648869,0.4435815150465908,0.4171253580730955,0.4613516379980459,2099.5290569539497,1785.9039554576036,1755.5710474422922,1758.217608166106,1285.2852337315855,1309.30240111356,1298.6392529868924,1325.0189073193364,1033.895139774968,1204.5491242315277,1262.9302865096856,1277.4465839229788
numba,k_nucleotide,380578821.0,103100725.0,48711957.0,17037687.0,17863361.0,6877699.0,27.09050512298476,34.97639604173571,38.50170748942487,0,212.80877685546875,96.62933349609376,0.00140380859375,33210380288.0,8589930496.0,2215750387.9731545,0.0,29.63882565498352,91.44732875951983,131072.0,417792.0,95.45043883867712,0.531998930361447,0.4555699113231377,0.7474440580246432,0.3949613119131767,0.6319069926370711,0.3254466048823107,0.770585407346687,0.3696511155806932,0.4793863820549626,0.5025273309458023,0.4072667544320125,2080.3557046979868,1829.1812080536915,1750.1342281879197,1723.0,1346.8993288590605,1361.993288590604,1319.2013422818793,1322.6979865771812,1100.3288590604027,1217.3288590604027,1223.7718120805368,1282.724832214765
nuitka,k_nucleotide,58123.0,38965.0,7410.0,5105.0,,,67.03886585344873,68.89338731443995,,0,1367.78118896484,645.4444580078161,0.00927734375,33210380288.0,8589930496.0,1658096241.4107528,0.0,185.94139528274536,0.0,2359296.0,141594624.0,99.3906810063188,0.5483022338600569,0.7426354076593152,0.7862489560919423,0.5944596669366283,0.4191779323803481,0.5601575952704235,0.3774746568613155,0.4468141205849186,0.5292266870698621,0.507620067686163,0.3962934938169294,2097.020430107527,1831.3967741935485,1776.183870967742,1798.3333333333333,1335.058064516129,1350.1978494623656,1340.5301075268817,1346.136559139785,1077.3870967741937,1234.332258064516,1259.084946236559,1287.1096774193547
codon,fannkuch_redux,2332710.0,38371.0,1048796.0,1814.0,699567.0,258.0,1.6449108547569136,0.1729602324951659,0.0368799557440531,0,478.29797363281614,203.4173583984375,0.00445556640625,33210380288.0,8589930496.0,1235511982.3567567,0.0,73.85614609718323,93.69045490058691,4194304.0,10833920.0,95.94594594594597,0.5978093745740685,0.4791684228020745,0.5409312090358218,0.4236575824183387,0.3306979392025921,0.5227911101805197,0.6482798131736549,0.4443948481533978,0.370632226885976,0.2308184233871666,0.2249086297847129,2092.554054054054,1816.1135135135132,1786.748648648649,1788.6351351351352,1317.7702702702702,1334.0189189189189,1329.9756756756756,1333.637837837838,1065.108108108108,1212.218918918919,1265.8135135135135,1277.4594594594594
numba,n_body,66722977.0,13437473.0,7929760.0,1702951.0,2520409.0,197075.0,20.139198825016454,21.4754418797038,7.819167444648864,0,60.13812255859375,27.2587890625,0.0,33210380288.0,8589930496.0,1295959199.288889,0.0,8.837832689285278,85.34796837700738,0.0,4096.0,88.88888888888889,1.0029593732621935,0.2589531660079956,0.7592592530780369,0.46001136302948,0.3465608464346991,1.0767195675108168,0.9761904690000746,1.0582010481092663,0.7407407336764865,0.3541912582185533,0.8650793578889635,2043.6,1861.2444444444443,1732.8444444444444,1635.7777777777778,1252.3333333333333,1283.022222222222,1297.9555555555555,1289.9333333333334,1020.5555555555557,1207.8666666666666,1213.0,1230.5111111111112
numba,fasta,101553321.0,26333016.0,11654139.0,2191592.0,3951882.0,409773.0,25.930236195820715,18.80526738182889,10.369059602488132,0,650.37646484375,296.5814819335937,0.00494384765625,33210380288.0,8589930496.0,1316547560.1860466,0.0,94.5144109725952,92.24825078790838,5636096.0,11878400.0,98.40535924802624,0.5420206624534115,0.668697913844792,0.6075908545459804,0.6057892421587325,0.6000368295209857,0.5198987827618581,0.345528025203729,0.4785454482407197,0.3106429128263768,0.5399517940542411,0.550194410264618,2093.875264270613,1805.3572938689215,1763.630021141649,1768.566596194503,1298.6215644820295,1331.509513742072,1323.8794926004227,1334.7188160676533,1037.7315010570824,1225.953488372093,1289.215644820296,1295.0824524312895
codon,spectralnorm,190635.0,35041.0,82047.0,4097.0,28670.0,5368.0,18.38119967477116,4.993479347203432,18.72340425531915,0,22.72991943359375,9.241943359375,0.0,33210380288.0,8589930496.0,1262278860.8,0.0,3.828510284423828,74.02919855117798,1835008.0,5816320.0,64.81132087707519,0.1456310749053955,0.0952381014823913,0.3333333373069763,0.1428571462631225,0.3333333373069763,0.0952381014823913,0.1415094375610351,0.0952381014823913,0.1415094375610351,0.3796046733856201,0.1415094375610351,1963.6,1629.1,1709.3,1586.35,1361.85,1293.4,1317.6,1335.1,1181.9,1238.0,1300.1,1254.25
numba,binary_trees,2292761638.0,763421953.0,279038081.0,115136593.0,179292971.0,8260135.0,33.29704843046576,41.26196416896947,4.607060139574574,0,331.0384521484375,140.6661376953125,0.00225830078125,33210380288.0,8589930496.0,2177797523.3939395,0.0,46.067413568496704,92.49825174571116,1966080.0,5816320.0,98.26839826839829,1.5710537116248886,1.010065037708778,0.2135097629580147,0.4475250450563637,1.2001419098346264,0.3748720920447147,0.2190912461384034,0.1813171139527193,0.2827463351286851,0.2381048192193497,0.1444573985549794,2092.398268398269,1775.7922077922078,1787.1168831168832,1771.3636363636365,1328.7965367965369,1346.4112554112555,1325.7229437229437,1350.6623376623377,1080.5238095238096,1227.857142857143,1276.917748917749,1288.7922077922078
cython,fannkuch_redux,55776999.0,497787.0,25391890.0,28857.0,15993364.0,311.0,0.8924592734004925,0.1136465225707893,0.0019445565048103,0,12457.14892578125,5985.875793457039,0.09228515625,33210380288.0,8589930496.0,1252842197.5459497,0.0,1726.8937907218933,94.52532157473554,0.0,4096.0,99.87435270281377,0.6487218248898025,0.635327707068201,0.5561514631879054,0.5492786070620534,0.5421750358101777,0.5167402007209839,0.547604212829033,0.3134619157102102,0.3904888544381459,0.3802551811174385,0.4266058479783598,2099.554293660911,1777.441997914011,1764.6261443968017,1761.937420326805,1289.99466913895,1287.6697183914707,1289.0217869973346,1320.4312203036272,1034.8950052149728,1210.803105806003,1260.3875304206745,1271.603430293197
numba,fasta,111694062.0,26163295.0,11985375.0,2141516.0,6700536.0,258605.0,23.424069759411204,17.867742978421617,3.859467362014024,0,650.9036254882812,297.08966064453125,0.00408935546875,33210380288.0,8589930496.0,1320977691.602537,0.0,94.58650922775269,93.31404337973726,4718592.0,11878400.0,98.27645998222884,0.747977771290261,0.3888203187926375,0.3898085231634829,0.6184775988092887,0.428491907694375,0.4087231236078774,0.6515846059639913,0.4632475992967916,0.3767322225626124,0.3654276629078968,0.4670457928175654,2093.902748414376,1786.536997885835,1786.3594080338266,1783.1670190274842,1310.1205073995773,1312.6194503171248,1313.568710359408,1349.048625792812,1047.6342494714588,1259.338266384778,1282.4651162790697,1314.414376321353
nuitka,mandelbrot,123215.0,29202.0,4815.0,2929.0,,,23.70003652152741,60.83073727933541,,0,5130.016662597656,2272.973693847656,0.04302978515625,33210380288.0,8589930496.0,1262736178.555468,0.0,763.0457549095154,0.0,2359296.0,141594624.0,99.72384580726734,0.671512574402954,0.613084137385016,0.5556390482845377,0.4592957448887443,0.6346014891823164,0.4936113297751717,0.5570340170545776,0.3171388608497051,0.4728212192900813,0.3636832813515677,0.3947319156333214,2099.1702071859427,1784.8610018358247,1767.4337791765015,1772.072646210333,1289.884867558353,1299.4301075268818,1295.313401521112,1318.469708890637,1036.3105166535536,1234.3705743509047,1271.6409651193287,1284.483870967742
pypy,binary_trees,10927002709.0,1556819925.0,858239002.0,446832267.0,1387072573.0,6966924.0,14.247456200571168,52.06385004162279,0.5022753773388899,0,543.4620971679688,226.81597900390625,0.00494384765625,33210380288.0,8589930496.0,1523725453.340845,0.0,70.91333055496216,93.96693516046228,0.0,393216.0,97.84126982353104,0.4637732191824577,0.7440592569364628,0.6040233564208931,0.870907380547322,0.3527213710294642,0.6652483147634587,0.7076260512143793,0.2640851329749739,0.3157174525126605,0.3207814577599646,0.488588680683727,2090.9267605633804,1830.3521126760563,1813.0028169014088,1811.3408450704223,1356.4169014084507,1376.8478873239435,1357.9887323943665,1368.2422535211267,1172.3774647887324,1276.0225352112675,1283.087323943662,1311.6028169014085
codon,n_body,,,,,,,,,,0,26.9888916015625,11.33660888671875,0.0,33210380288.0,8589930496.0,1252477551.3043478,0.0,4.427135229110718,78.80982291180155,4587520.0,10838016.0,79.78260869565217,0.5072463802669359,0.0724637715712837,0.4140786709992782,0.2070393354996391,0.4244306398474652,0.217391304347826,0.0724637715712837,0.2070393354996391,0.2070393354996391,0.2795031070709228,0.2070393354996391,1992.0434782608693,1676.8260869565215,1669.3478260869565,1651.3478260869565,1275.8260869565215,1348.608695652174,1314.4347826086955,1345.9565217391305,1076.695652173913,1192.2608695652175,1290.5217391304348,1178.0434782608695
cython,fannkuch_redux,53732818.0,445129.0,25129273.0,23197.0,15842124.0,77.0,0.8284117910957136,0.0923106689158894,0.0004860459367695,0,12462.750122070298,5982.859680175781,0.09130859375,33210380288.0,8589930496.0,1246035219.3453872,0.0,1726.719300031662,94.2947223816528,4718592.0,11878400.0,99.94745789140146,0.6680152084079118,0.6135733407586605,0.6132505686749006,0.572962569341402,0.5273030920089756,0.4886764061184299,0.5080790518298158,0.3846116844352246,0.4036156387276875,0.442346332281289,0.4025878102402472,2099.521441817339,1773.6677097821048,1745.0455493741308,1742.725776541493,1277.7924200278164,1306.623783031989,1288.4464534075105,1315.4401947148815,1027.4563050533147,1217.5220213259156,1254.87250811312,1270.0968938340288
pypy,spectralnorm,153708731.0,3474519.0,1054003.0,58651.0,2691662.0,19882.0,2.2604564993773844,5.564595167186432,0.7386514354328293,0,124.4925537109375,52.85400390625,0.00140380859375,33210380288.0,8589930496.0,1264994688.0,0.0,19.05332946777344,87.02995031078656,3932160.0,66387968.0,94.61482066909473,0.8729695463553071,0.2706364688153068,0.3172743804752826,2.202109636428456,0.3275235220789909,0.303623772226274,0.6108727132280668,0.6412549465894699,0.3763827991982301,0.5151409559572736,0.1678350831692417,2072.375,1732.8854166666667,1788.1979166666667,1771.9270833333333,1298.0729166666667,1322.8229166666667,1350.0625,1351.6041666666667,1092.6041666666667,1239.3541666666667,1286.0,1267.9895833333333
numba,fasta,110052138.0,26672440.0,12384975.0,2164029.0,6965002.0,291040.0,24.23618521613819,17.473018718245292,4.178606122439017,0,658.7725830078125,302.718017578125,0.0050048828125,33210380288.0,8589930496.0,1309844328.7763712,0.0,94.81869626045228,92.9441232641035,0.0,4096.0,98.03061648662585,0.53857164631916,0.3047677092411347,0.4313011237337619,0.5958357232029428,0.5110602287049032,0.4847440547329464,0.3768306868740275,0.3184621943954677,0.3889105824227071,0.5921833835196394,0.3966392256036589,2095.253164556962,1768.8270042194092,1743.7215189873418,1769.0,1315.3881856540083,1305.7848101265822,1313.649789029536,1323.987341772152,1041.0337552742617,1215.7510548523207,1275.5822784810127,1295.059071729958
codon,spectralnorm,177685.0,35521.0,70426.0,3823.0,33214.0,3303.0,19.990995300672537,5.428392923068185,9.944601673992896,0,22.819091796875,9.29168701171875,0.0,33210380288.0,8589930496.0,1250757836.8,0.0,3.84185004234314,79.4817922592163,4063232.0,10051584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968.1,1732.85,1696.7,1710.45,1247.6,1337.3,1235.4,1354.25,1033.5,1169.15,1329.2,1298.2
nuitka,spectralnorm,61283.0,37678.0,8784.0,6453.0,,,61.48197705725894,73.46311475409836,,0,2140.39501953125,1028.247314453125,0.0159912109375,33210380288.0,8589930496.0,1245466397.5185435,0.0,296.9418683052063,0.0,2359296.0,141594624.0,99.3917269253361,0.6481485723323783,0.483426707464541,0.3893218207262853,0.6841851551630813,0.5262253670296955,0.5575184525867933,0.5090897513939091,0.3441003916517593,0.3002558500679939,0.4661533319098034,0.3890510721939766,2098.207012811868,1784.469318948078,1768.8469318948078,1789.068105192178,1293.6824005394471,1313.5536075522589,1310.3216453135535,1324.987862440998,1037.5502360080918,1217.4180714767365,1276.3998651382333,1284.4760620364127
nuitka,n_body,92051.0,40093.0,8577.0,6241.0,,,43.55520309393705,72.76436982627959,,0,5740.778381347656,2755.255798339844,0.04449462890625,33210380288.0,8589930496.0,1241409273.6209414,0.0,795.1052327156067,0.0012584948401711,2490368.0,141602816.0,99.83043437960644,0.478956034163699,0.6242518677928722,0.5434215626457372,0.495709100651435,0.5632425114876253,0.5740244177871227,0.5689961088564844,0.3801170060279356,0.4397049534014782,0.4193395798598793,0.4015626012153779,2099.184243644601,1780.9179461364208,1759.058645859552,1748.8759124087592,1280.2227535867105,1312.6352881953185,1298.9944626227032,1323.427133148754,1062.5401459854015,1219.6524037251447,1264.845205134659,1274.7294236093633
codon,binary_trees,936162359.0,627173638.0,49830055.0,33404633.0,6323501.0,4216691.0,66.99410972578957,67.0371184619403,66.6828549564553,0,164.85272216796875,67.42279052734375,0.0013427734375,33210380288.0,8589930496.0,1675256398.4144144,0.0,22.08535480499268,91.84342465099988,4063232.0,10051584.0,88.28828828828829,0.2860750271393372,0.3694766169195776,0.4549774017419901,0.4386529353287843,0.2781749985239527,0.7101141810417175,0.4911434419520266,0.4536059069203901,0.3969438682805311,0.5774027957572593,0.3973616436795071,2074.837837837838,1769.6486486486488,1766.6486486486488,1781.954954954955,1350.2522522522522,1358.7117117117118,1360.6666666666667,1397.2792792792793,1186.4954954954956,1249.2702702702702,1244.9279279279278,1294.6216216216217
nuitka,k_nucleotide,65518.0,36791.0,8334.0,5994.0,,,56.15403400592204,71.92224622030238,,0,1386.2078857421875,653.0634155273292,0.01019287109375,33210380288.0,8589930496.0,1663289864.1615305,0.0,188.35096764564517,0.0,0.0,602112.0,98.94261424017004,0.7880771484752517,0.4900980753929024,0.5287253292916811,0.4420070216202204,0.6763389395286629,0.477485604006223,0.466552339533817,0.3505439015618039,0.687571728520895,0.4596500134810124,0.4758175251714481,2097.0297555791717,1813.740701381509,1805.614240170032,1819.54091392136,1324.5834218916048,1345.6099893730077,1327.2773645058448,1345.7513283740702,1067.0063761955366,1237.798087141339,1290.672688629118,1287.2890541976622
codon,k_nucleotide,1796188427.0,58905821.0,433635546.0,6819589.0,221252348.0,6735123.0,3.2794900643238583,1.5726545166571748,3.044091084628851,0,310.4520263671875,134.5955810546875,0.00262451171875,33210380288.0,8589930496.0,1819406318.2683983,0.0,46.09907412528992,92.30744118298288,4194304.0,10846208.0,98.25487012987011,0.2973823477695514,0.5347706396858414,0.2553057984098211,0.5521643065012894,0.4631647207004167,0.3393240905169284,0.5063685883175243,0.5120429667559537,0.484452545384824,0.391002001958492,0.1681191805121186,2088.155844155844,1838.4761904761904,1809.4242424242425,1793.1645021645022,1347.9004329004329,1377.995670995671,1357.4458874458874,1365.3246753246754,1004.7792207792209,1221.0865800865802,1283.2900432900433,1311.939393939394
mypyc,fasta,27564163.0,9278684.0,6022953.0,63082.0,3184362.0,321000.0,33.66212861243057,1.0473599910210156,10.08051220307239,0,2213.206420898437,1048.4639892578416,0.01763916015625,33210380288.0,8589930496.0,1238274705.1546392,0.0,310.5152151584625,92.5831927442059,4718592.0,11878400.0,98.13947539968588,0.6414629789165307,0.5062541329138672,0.6453984857719276,0.587876735139907,0.5133290491306904,0.5610143599129215,0.4417340535017633,0.4174928385284297,0.4782359455472108,0.6082237482301354,0.3621050510459493,2068.826030927835,1770.625,1742.0625,1735.5457474226805,1292.3563144329896,1297.7557989690722,1293.8724226804125,1319.8414948453608,1028.8981958762886,1200.7860824742268,1262.0708762886595,1277.3878865979382
mypyc,binary_trees,29178910759.0,22624448022.0,5672045412.0,5055664292.0,217977150.0,48925111.0,77.53698624621096,89.13300096829337,22.44506408125806,0,2576.2824096679688,944.388916015625,0.01898193359375,33210380288.0,8589930496.0,1533473013.479452,0.0,350.572877407074,93.40315027977232,4587520.0,11878400.0,99.5291095890411,0.6422361438439045,0.5417271956597289,0.7342277111051834,0.7052264898573155,0.5806731860829543,0.5387502993758955,0.6070460519630071,0.3642968646501569,0.3195346986628286,0.5182348829460198,0.2984995041808037,2096.898401826484,1825.14897260274,1796.3852739726028,1799.6929223744291,1362.3921232876712,1333.534817351598,1331.9132420091323,1355.367579908676,1148.783105022831,1254.7505707762557,1265.626712328767,1266.429223744292
cython,binary_trees,86895270425.0,70675640943.0,17420354677.0,15502250966.0,584332060.0,139881220.0,81.33427814578322,88.9892958750578,23.938652279322135,0,6914.0415649414645,2503.342224121079,0.05328369140625,33210380288.0,8589930496.0,1981148062.4658,0.0,939.1555433273317,94.1499430639973,0.0,4096.0,99.5536919235548,0.5932391307297074,0.6688921578703164,0.6615307966885017,0.6321390337865794,0.5949416130800225,0.5396388210951584,0.5197886079518037,0.3661764855009392,0.4281084084089138,0.4070348720636394,0.3939803174480354,2098.9188152567654,1819.193266567228,1782.6950777754105,1799.620711698274,1352.0051139995735,1331.4272320477307,1337.964415086299,1347.130833155764,1127.422544214788,1241.3669294694223,1262.7180907734923,1259.4966972086086
codon,binary_trees,946789930.0,629818057.0,51769139.0,34124232.0,6247204.0,4126445.0,66.52141484014305,65.91616677264037,66.05266932214796,0,165.1602783203125,67.58203125,0.0013427734375,33210380288.0,8589930496.0,1681939520.5765765,0.0,22.078923225402832,91.2341565312566,0.0,421888.0,96.3963963963964,1.0531960478774065,0.4999365699183833,1.2631601041501708,0.4143826338621947,0.6546228705225764,0.3925353900806324,0.9100171574601182,0.1434689942780915,0.6695307654303473,0.1737451725177936,0.1549764044649966,2075.5045045045044,1851.6576576576576,1825.099099099099,1828.5495495495493,1401.09009009009,1377.3243243243244,1367.0,1385.4684684684685,1169.5765765765766,1311.8198198198197,1238.09009009009,1238.6576576576576
mypyc,mandelbrot,41843019.0,2518484.0,15424300.0,55322.0,8707437.0,7209.0,6.018886925917081,0.3586678163676796,0.0827912966812162,0,6497.583068847656,3006.522033691421,0.050537109375,33210380288.0,8589930496.0,1238946413.7536013,0.0,930.803698539734,94.36903664886862,0.0,4096.0,99.69292633017272,0.7080706072812233,0.5622138263614838,0.5707697847586144,0.5469643893202923,0.5597887470680677,0.6272918803990207,0.5683610223936948,0.3515624854128172,0.4552553814730319,0.5206486982982458,0.5353768056783592,2098.124919372178,1783.6936142764996,1758.4900021500753,1746.9544184046442,1296.4330251558804,1291.2410234358204,1291.3659428079982,1316.7118899161471,1015.7155450440764,1199.698559449581,1261.075037626317,1258.4642012470435
pypy,fasta,1666575681.0,74022859.0,79749138.0,6591420.0,501971836.0,2448988.0,4.44161401392728,8.265192784905086,0.4878735865969978,0,137.92608642578125,62.18542480467295,0.0013427734375,33210380288.0,8589930496.0,1285792933.1612904,0.0,18.430922269821167,93.18639710128949,0.0,393216.0,94.40347339260964,1.0777857829165716,0.5456349157517956,0.5616359403056483,0.456152267353509,0.5078724994454332,0.5220843181815199,0.374965533133476,1.3615271352952527,0.5476781245200865,0.391006838890814,0.6526448419017177,2069.1182795698924,1717.6559139784947,1745.4086021505375,1725.3333333333333,1346.752688172043,1320.8064516129032,1326.494623655914,1331.752688172043,1074.462365591398,1177.8494623655913,1185.1075268817203,1177.6344086021506
nuitka,binary_trees,154564.0,46140.0,9842.0,8011.0,,,29.851711912217592,81.39605771184718,,0,6715.824523925781,2406.257751464829,0.04815673828125,33210380288.0,8589930496.0,1970487010.710917,0.0,916.5819158554076,0.0,1835008.0,5816320.0,99.9325570119,0.6512294298696726,0.5949436225550143,0.6251984965983437,0.5237528460059624,0.65964712852604,0.4572011364144008,0.5226650781181181,0.4193676812940289,0.4602850367278511,0.3811050430851211,0.4937528583485486,2099.2187772925763,1803.316593886463,1783.040174672489,1778.9873362445414,1353.878384279476,1335.746943231441,1326.2454148471616,1356.1091703056768,1134.7489082969432,1234.378384279476,1259.7183406113538,1247.1187772925764
